item_id,timestamp,target_value,location
1,2021-10-18 03:00:00,332.494,13.066_80.268
1,2021-10-18 03:15:00,292.666,13.066_80.268
1,2021-10-18 03:30:00,252.305,13.066_80.268
1,2021-10-18 03:45:00,319.351,13.066_80.268
1,2021-10-18 04:00:00,346.028,13.066_80.268
1,2021-10-18 04:15:00,340.464,13.066_80.268
1,2021-10-18 04:30:00,279.967,13.066_80.268
1,2021-10-18 04:45:00,321.99,13.066_80.268
1,2021-10-18 05:00:00,306.227,13.066_80.268
1,2021-10-18 05:15:00,293.764,13.066_80.268
1,2021-10-18 05:30:00,279.88,13.066_80.268
1,2021-10-18 05:45:00,328.192,13.066_80.268
1,2021-10-18 06:00:00,380.312,13.066_80.268
1,2021-10-18 06:15:00,481.521,13.066_80.268
1,2021-10-18 06:30:00,447.932,13.066_80.268
1,2021-10-18 06:45:00,488.126,13.066_80.268
1,2021-10-18 07:00:00,501.434,13.066_80.268
1,2021-10-18 07:15:00,444.479,13.066_80.268
1,2021-10-18 07:30:00,389.052,13.066_80.268
1,2021-10-18 07:45:00,415.048,13.066_80.268
1,2021-10-18 08:00:00,420.736,13.066_80.268
1,2021-10-18 08:15:00,405.57,13.066_80.268
1,2021-10-18 08:30:00,362.539,13.066_80.268
1,2021-10-18 08:45:00,353.115,13.066_80.268
1,2021-10-18 09:00:00,383.629,13.066_80.268
1,2021-10-18 09:15:00,438.911,13.066_80.268
1,2021-10-18 09:30:00,509.255,13.066_80.268
1,2021-10-18 09:45:00,533.038,13.066_80.268
1,2021-10-18 10:00:00,529.057,13.066_80.268
1,2021-10-18 10:15:00,530.184,13.066_80.268
1,2021-10-18 10:30:00,500.839,13.066_80.268
1,2021-10-18 10:45:00,522.211,13.066_80.268
1,2021-10-18 11:00:00,520.195,13.066_80.268
1,2021-10-18 11:15:00,528.623,13.066_80.268
1,2021-10-18 11:30:00,465.392,13.066_80.268
1,2021-10-18 11:45:00,464.071,13.066_80.268
1,2021-10-18 12:00:00,546.372,13.066_80.268
1,2021-10-18 12:15:00,538.613,13.066_80.268
1,2021-10-18 12:30:00,516.511,13.066_80.268
1,2021-10-18 12:45:00,522.805,13.066_80.268
1,2021-10-18 13:00:00,543.609,13.066_80.268
1,2021-10-18 13:15:00,523.934,13.066_80.268
1,2021-10-18 13:30:00,428.948,13.066_80.268
1,2021-10-18 13:45:00,401.632,13.066_80.268
1,2021-10-18 14:00:00,382.667,13.066_80.268
1,2021-10-18 14:15:00,383.951,13.066_80.268
1,2021-10-18 14:30:00,369.762,13.066_80.268
1,2021-10-18 14:45:00,374.118,13.066_80.268
1,2021-10-18 15:00:00,398.052,13.066_80.268
1,2021-10-18 15:15:00,371.491,13.066_80.268
1,2021-10-18 15:30:00,343.121,13.066_80.268
1,2021-10-18 15:45:00,320.488,13.066_80.268
1,2021-10-18 16:00:00,347.496,13.066_80.268
1,2021-10-18 16:15:00,330.295,13.066_80.268
1,2021-10-18 16:30:00,337.707,13.066_80.268
1,2021-10-18 16:45:00,359.956,13.066_80.268
1,2021-10-18 17:00:00,359.9,13.066_80.268
1,2021-10-18 17:15:00,298.14,13.066_80.268
1,2021-10-18 17:30:00,314.894,13.066_80.268
1,2021-10-18 17:45:00,374.914,13.066_80.268
1,2021-10-18 18:00:00,362.315,13.066_80.268
1,2021-10-18 18:15:00,329.021,13.066_80.268
1,2021-10-18 18:30:00,308.573,13.066_80.268
1,2021-10-18 18:45:00,302.455,13.066_80.268
1,2021-10-18 19:00:00,329.665,13.066_80.268
1,2021-10-18 19:15:00,350.237,13.066_80.268
1,2021-10-18 19:30:00,289.768,13.066_80.268
1,2021-10-18 19:45:00,316.696,13.066_80.268
1,2021-10-18 20:00:00,321.257,13.066_80.268
1,2021-10-18 20:15:00,326.178,13.066_80.268
1,2021-10-18 20:30:00,294.317,13.066_80.268
1,2021-10-18 20:45:00,336.014,13.066_80.268
1,2021-10-18 21:00:00,329.698,13.066_80.268
1,2021-10-18 21:15:00,324.226,13.066_80.268
1,2021-10-18 21:30:00,279.093,13.066_80.268
1,2021-10-18 21:45:00,320.192,13.066_80.268
1,2021-10-18 22:00:00,326.5,13.066_80.268
1,2021-10-18 22:15:00,322.482,13.066_80.268
1,2021-10-18 22:30:00,294.876,13.066_80.268
1,2021-10-18 22:45:00,321.372,13.066_80.268
1,2021-10-18 23:00:00,329.861,13.066_80.268
1,2021-10-18 23:15:00,335.555,13.066_80.268
1,2021-10-18 23:30:00,308.89,13.066_80.268
1,2021-10-18 23:45:00,337.857,13.066_80.268
1,2021-10-19 00:00:00,342.762,13.066_80.268
1,2021-10-19 00:15:00,353.425,13.066_80.268
1,2021-10-19 00:30:00,323.992,13.066_80.268
1,2021-10-19 00:45:00,349.374,13.066_80.268
1,2021-10-19 01:00:00,360.357,13.066_80.268
1,2021-10-19 01:15:00,354.895,13.066_80.268
1,2021-10-19 01:30:00,324.015,13.066_80.268
1,2021-10-19 01:45:00,352.659,13.066_80.268
1,2021-10-19 02:00:00,420.665,13.066_80.268
1,2021-10-19 02:15:00,476.999,13.066_80.268
1,2021-10-19 02:30:00,406.174,13.066_80.268
1,2021-10-19 02:45:00,372.429,13.066_80.268
1,2021-10-19 03:00:00,431.124,13.066_80.268
1,2021-10-19 03:15:00,490.67,13.066_80.268
1,2021-10-19 03:30:00,466.195,13.066_80.268
1,2021-10-19 03:45:00,506.461,13.066_80.268
1,2021-10-19 04:00:00,502.347,13.066_80.268
1,2021-10-19 04:15:00,511.187,13.066_80.268
1,2021-10-19 04:30:00,452.783,13.066_80.268
1,2021-10-19 04:45:00,470.429,13.066_80.268
1,2021-10-19 05:00:00,511.738,13.066_80.268
1,2021-10-19 05:15:00,475.42,13.066_80.268
1,2021-10-19 05:30:00,465.831,13.066_80.268
1,2021-10-19 05:45:00,523.285,13.066_80.268
1,2021-10-19 06:00:00,526.566,13.066_80.268
1,2021-10-19 06:15:00,511.523,13.066_80.268
1,2021-10-19 06:30:00,478.956,13.066_80.268
1,2021-10-19 06:45:00,512.991,13.066_80.268
1,2021-10-19 07:00:00,498.385,13.066_80.268
1,2021-10-19 07:15:00,445.446,13.066_80.268
1,2021-10-19 07:30:00,461.43,13.066_80.268
1,2021-10-19 07:45:00,514.153,13.066_80.268
1,2021-10-19 08:00:00,516.561,13.066_80.268
1,2021-10-19 08:15:00,536.748,13.066_80.268
1,2021-10-19 08:30:00,480.874,13.066_80.268
1,2021-10-19 08:45:00,530.165,13.066_80.268
1,2021-10-19 09:00:00,495.011,13.066_80.268
1,2021-10-19 09:15:00,403.243,13.066_80.268
1,2021-10-19 09:30:00,384.772,13.066_80.268
1,2021-10-19 09:45:00,407.187,13.066_80.268
1,2021-10-19 10:00:00,423.511,13.066_80.268
1,2021-10-19 10:15:00,396.377,13.066_80.268
1,2021-10-19 10:30:00,374.304,13.066_80.268
1,2021-10-19 10:45:00,392.165,13.066_80.268
1,2021-10-19 11:00:00,391.99,13.066_80.268
1,2021-10-19 11:15:00,371.971,13.066_80.268
1,2021-10-19 11:30:00,349.16,13.066_80.268
1,2021-10-19 11:45:00,381.571,13.066_80.268
1,2021-10-19 12:00:00,293.395,13.066_80.268
1,2021-10-19 12:15:00,278.489,13.066_80.268
1,2021-10-19 12:30:00,237.38,13.066_80.268
1,2021-10-19 12:45:00,347.7,13.066_80.268
1,2021-10-19 13:00:00,331.661,13.066_80.268
1,2021-10-19 13:15:00,314.694,13.066_80.268
1,2021-10-19 13:30:00,297.981,13.066_80.268
1,2021-10-19 13:45:00,318.809,13.066_80.268
1,2021-10-19 14:00:00,315.682,13.066_80.268
1,2021-10-19 14:15:00,308.921,13.066_80.268
1,2021-10-19 14:30:00,282.087,13.066_80.268
1,2021-10-19 14:45:00,338.372,13.066_80.268
1,2021-10-19 15:00:00,325.093,13.066_80.268
1,2021-10-19 15:15:00,316.594,13.066_80.268
1,2021-10-19 15:30:00,291.719,13.066_80.268
1,2021-10-19 15:45:00,310.615,13.066_80.268
1,2021-10-19 16:00:00,320.881,13.066_80.268
1,2021-10-19 16:15:00,324.835,13.066_80.268
1,2021-10-19 16:30:00,345.747,13.066_80.268
1,2021-10-19 16:45:00,350.221,13.066_80.268
1,2021-10-19 17:00:00,356.895,13.066_80.268
1,2021-10-19 17:15:00,334.367,13.066_80.268
1,2021-10-19 17:30:00,324.249,13.066_80.268
1,2021-10-19 17:45:00,371.312,13.066_80.268
1,2021-10-19 18:00:00,347.471,13.066_80.268
1,2021-10-19 18:15:00,361.992,13.066_80.268
1,2021-10-19 18:30:00,314.279,13.066_80.268
1,2021-10-19 18:45:00,334.862,13.066_80.268
1,2021-10-19 19:00:00,351.273,13.066_80.268
1,2021-10-19 19:15:00,339.769,13.066_80.268
1,2021-10-19 19:30:00,285.857,13.066_80.268
1,2021-10-19 19:45:00,338.723,13.066_80.268
1,2021-10-19 20:00:00,352.447,13.066_80.268
1,2021-10-19 20:15:00,329.889,13.066_80.268
1,2021-10-19 20:30:00,318.984,13.066_80.268
1,2021-10-19 20:45:00,334.316,13.066_80.268
1,2021-10-19 21:00:00,316.648,13.066_80.268
1,2021-10-19 21:15:00,329.237,13.066_80.268
1,2021-10-19 21:30:00,306.879,13.066_80.268
1,2021-10-19 21:45:00,350.746,13.066_80.268
1,2021-10-19 22:00:00,351.95,13.066_80.268
1,2021-10-19 22:15:00,339.091,13.066_80.268
1,2021-10-19 22:30:00,332.459,13.066_80.268
1,2021-10-19 22:45:00,347.564,13.066_80.268
1,2021-10-19 23:00:00,363.219,13.066_80.268
1,2021-10-19 23:15:00,369.8,13.066_80.268
1,2021-10-19 23:30:00,409.49,13.066_80.268
1,2021-10-19 23:45:00,461.207,13.066_80.268
1,2021-10-20 00:00:00,419.389,13.066_80.268
1,2021-10-20 00:15:00,490.07,13.066_80.268
1,2021-10-20 00:30:00,413.913,13.066_80.268
1,2021-10-20 00:45:00,455.181,13.066_80.268
1,2021-10-20 01:00:00,545.043,13.066_80.268
1,2021-10-20 01:15:00,573.137,13.066_80.268
1,2021-10-20 01:30:00,524.92,13.066_80.268
1,2021-10-20 01:45:00,533.192,13.066_80.268
1,2021-10-20 02:00:00,548.804,13.066_80.268
1,2021-10-20 02:15:00,538.021,13.066_80.268
1,2021-10-20 02:30:00,534.111,13.066_80.268
1,2021-10-20 02:45:00,546.677,13.066_80.268
1,2021-10-20 03:00:00,563.894,13.066_80.268
1,2021-10-20 03:15:00,559.506,13.066_80.268
1,2021-10-20 03:30:00,532.32,13.066_80.268
1,2021-10-20 03:45:00,548.372,13.066_80.268
1,2021-10-20 04:00:00,519.123,13.066_80.268
1,2021-10-20 04:15:00,559.266,13.066_80.268
1,2021-10-20 04:30:00,529.157,13.066_80.268
1,2021-10-20 04:45:00,555.474,13.066_80.268
1,2021-10-20 05:00:00,541.01,13.066_80.268
1,2021-10-20 05:15:00,443.668,13.066_80.268
1,2021-10-20 05:30:00,405.612,13.066_80.268
1,2021-10-20 05:45:00,465.014,13.066_80.268
1,2021-10-20 06:00:00,511.746,13.066_80.268
1,2021-10-20 06:15:00,568.949,13.066_80.268
1,2021-10-20 06:30:00,533.201,13.066_80.268
1,2021-10-20 06:45:00,552.759,13.066_80.268
1,2021-10-20 07:00:00,551.761,13.066_80.268
1,2021-10-20 07:15:00,495.885,13.066_80.268
1,2021-10-20 07:30:00,380.974,13.066_80.268
1,2021-10-20 07:45:00,409.231,13.066_80.268
1,2021-10-20 08:00:00,433.236,13.066_80.268
1,2021-10-20 08:15:00,409.619,13.066_80.268
1,2021-10-20 08:30:00,388.031,13.066_80.268
1,2021-10-20 08:45:00,397.248,13.066_80.268
1,2021-10-20 09:00:00,452.237,13.066_80.268
1,2021-10-20 09:15:00,419.027,13.066_80.268
1,2021-10-20 09:30:00,397.4,13.066_80.268
1,2021-10-20 09:45:00,394.759,13.066_80.268
1,2021-10-20 10:00:00,416.345,13.066_80.268
1,2021-10-20 10:15:00,397.301,13.066_80.268
1,2021-10-20 10:30:00,378.869,13.066_80.268
1,2021-10-20 10:45:00,396.15,13.066_80.268
1,2021-10-20 11:00:00,389.24,13.066_80.268
1,2021-10-20 11:15:00,366.067,13.066_80.268
1,2021-10-20 11:30:00,341.13,13.066_80.268
1,2021-10-20 11:45:00,372.927,13.066_80.268
1,2021-10-20 12:00:00,363.168,13.066_80.268
1,2021-10-20 12:15:00,350.454,13.066_80.268
1,2021-10-20 12:30:00,345.288,13.066_80.268
1,2021-10-20 12:45:00,358.497,13.066_80.268
1,2021-10-20 13:00:00,335.73,13.066_80.268
1,2021-10-20 13:15:00,322.287,13.066_80.268
1,2021-10-20 13:30:00,306.206,13.066_80.268
1,2021-10-20 13:45:00,328.35,13.066_80.268
1,2021-10-20 14:00:00,329.589,13.066_80.268
1,2021-10-20 14:15:00,348.499,13.066_80.268
1,2021-10-20 14:30:00,319.667,13.066_80.268
1,2021-10-20 14:45:00,328.848,13.066_80.268
1,2021-10-20 15:00:00,342.295,13.066_80.268
1,2021-10-20 15:15:00,334.988,13.066_80.268
1,2021-10-20 15:30:00,317.875,13.066_80.268
1,2021-10-20 15:45:00,333.972,13.066_80.268
1,2021-10-20 16:00:00,341.109,13.066_80.268
1,2021-10-20 16:15:00,346.476,13.066_80.268
1,2021-10-20 16:30:00,366.233,13.066_80.268
1,2021-10-20 16:45:00,389.25,13.066_80.268
1,2021-10-20 17:00:00,394.179,13.066_80.268
1,2021-10-20 17:15:00,369.426,13.066_80.268
1,2021-10-20 17:30:00,341.576,13.066_80.268
1,2021-10-20 17:45:00,402.553,13.066_80.268
1,2021-10-20 18:00:00,396.357,13.066_80.268
1,2021-10-20 18:15:00,371.031,13.066_80.268
1,2021-10-20 18:30:00,355.755,13.066_80.268
1,2021-10-20 18:45:00,387.101,13.066_80.268
1,2021-10-20 19:00:00,403.354,13.066_80.268
1,2021-10-20 19:15:00,388.013,13.066_80.268
1,2021-10-20 19:30:00,335.938,13.066_80.268
1,2021-10-20 19:45:00,363.841,13.066_80.268
1,2021-10-20 20:00:00,387.037,13.066_80.268
1,2021-10-20 20:15:00,365.526,13.066_80.268
1,2021-10-20 20:30:00,332.466,13.066_80.268
1,2021-10-20 20:45:00,386.59,13.066_80.268
1,2021-10-20 21:00:00,357.811,13.066_80.268
1,2021-10-20 21:15:00,364.83,13.066_80.268
1,2021-10-20 21:30:00,352.711,13.066_80.268
1,2021-10-20 21:45:00,392.502,13.066_80.268
1,2021-10-20 22:00:00,392.681,13.066_80.268
1,2021-10-20 22:15:00,369.795,13.066_80.268
1,2021-10-20 22:30:00,340.94,13.066_80.268
1,2021-10-20 22:45:00,377.209,13.066_80.268
1,2021-10-20 23:00:00,375.506,13.066_80.268
1,2021-10-20 23:15:00,358.024,13.066_80.268
1,2021-10-20 23:30:00,321.398,13.066_80.268
1,2021-10-20 23:45:00,398.41,13.066_80.268
1,2021-10-21 00:00:00,405.552,13.066_80.268
1,2021-10-21 00:15:00,529.614,13.066_80.268
1,2021-10-21 00:30:00,417.653,13.066_80.268
1,2021-10-21 00:45:00,418.446,13.066_80.268
1,2021-10-21 01:00:00,448.111,13.066_80.268
1,2021-10-21 01:15:00,534.122,13.066_80.268
1,2021-10-21 01:30:00,502.306,13.066_80.268
1,2021-10-21 01:45:00,518.309,13.066_80.268
1,2021-10-21 02:00:00,522.443,13.066_80.268
1,2021-10-21 02:15:00,517.997,13.066_80.268
1,2021-10-21 02:30:00,500.093,13.066_80.268
1,2021-10-21 02:45:00,481.661,13.066_80.268
1,2021-10-21 03:00:00,478.428,13.066_80.268
1,2021-10-21 03:15:00,535.554,13.066_80.268
1,2021-10-21 03:30:00,487.291,13.066_80.268
1,2021-10-21 03:45:00,528.651,13.066_80.268
1,2021-10-21 04:00:00,531.79,13.066_80.268
1,2021-10-21 04:15:00,521.045,13.066_80.268
1,2021-10-21 04:30:00,484.983,13.066_80.268
1,2021-10-21 04:45:00,519.636,13.066_80.268
1,2021-10-21 05:00:00,483.845,13.066_80.268
1,2021-10-21 05:15:00,427.125,13.066_80.268
1,2021-10-21 05:30:00,476.199,13.066_80.268
1,2021-10-21 05:45:00,534.621,13.066_80.268
1,2021-10-21 06:00:00,550.719,13.066_80.268
1,2021-10-21 06:15:00,524.92,13.066_80.268
1,2021-10-21 06:30:00,488.888,13.066_80.268
1,2021-10-21 06:45:00,525.127,13.066_80.268
1,2021-10-21 07:00:00,529.571,13.066_80.268
1,2021-10-21 07:15:00,500.393,13.066_80.268
1,2021-10-21 07:30:00,348.651,13.066_80.268
1,2021-10-21 07:45:00,360.228,13.066_80.268
1,2021-10-21 08:00:00,368.949,13.066_80.268
1,2021-10-21 08:15:00,413.404,13.066_80.268
1,2021-10-21 08:30:00,360.658,13.066_80.268
1,2021-10-21 08:45:00,386.573,13.066_80.268
1,2021-10-21 09:00:00,424.79,13.066_80.268
1,2021-10-21 09:15:00,407.937,13.066_80.268
1,2021-10-21 09:30:00,392.945,13.066_80.268
1,2021-10-21 09:45:00,420.663,13.066_80.268
1,2021-10-21 10:00:00,422.72,13.066_80.268
1,2021-10-21 10:15:00,411.955,13.066_80.268
1,2021-10-21 10:30:00,342.941,13.066_80.268
1,2021-10-21 10:45:00,380.295,13.066_80.268
1,2021-10-21 11:00:00,409.319,13.066_80.268
1,2021-10-21 11:15:00,365.561,13.066_80.268
1,2021-10-21 11:30:00,335.033,13.066_80.268
1,2021-10-21 11:45:00,369.458,13.066_80.268
1,2021-10-21 12:00:00,391.242,13.066_80.268
1,2021-10-21 12:15:00,377.248,13.066_80.268
1,2021-10-21 12:30:00,326.367,13.066_80.268
1,2021-10-21 12:45:00,369.596,13.066_80.268
1,2021-10-21 13:00:00,374.88,13.066_80.268
1,2021-10-21 13:15:00,359.747,13.066_80.268
1,2021-10-21 13:30:00,327.611,13.066_80.268
1,2021-10-21 13:45:00,353.581,13.066_80.268
1,2021-10-21 14:00:00,352.151,13.066_80.268
1,2021-10-21 14:15:00,341.955,13.066_80.268
1,2021-10-21 14:30:00,295.425,13.066_80.268
1,2021-10-21 14:45:00,320.833,13.066_80.268
1,2021-10-21 15:00:00,347.5,13.066_80.268
1,2021-10-21 15:15:00,343.542,13.066_80.268
1,2021-10-21 15:30:00,298.35,13.066_80.268
1,2021-10-21 15:45:00,335.645,13.066_80.268
1,2021-10-21 16:00:00,339.33,13.066_80.268
1,2021-10-21 16:15:00,349.33,13.066_80.268
1,2021-10-21 16:30:00,365.661,13.066_80.268
1,2021-10-21 16:45:00,371.983,13.066_80.268
1,2021-10-21 17:00:00,381.841,13.066_80.268
1,2021-10-21 17:15:00,356.09,13.066_80.268
1,2021-10-21 17:30:00,341.583,13.066_80.268
1,2021-10-21 17:45:00,413.588,13.066_80.268
1,2021-10-21 18:00:00,388.347,13.066_80.268
1,2021-10-21 18:15:00,356.764,13.066_80.268
1,2021-10-21 18:30:00,312.774,13.066_80.268
1,2021-10-21 18:45:00,382.658,13.066_80.268
1,2021-10-21 19:00:00,430.382,13.066_80.268
1,2021-10-21 19:15:00,429.322,13.066_80.268
1,2021-10-21 19:30:00,383.773,13.066_80.268
1,2021-10-21 19:45:00,414.897,13.066_80.268
1,2021-10-21 20:00:00,422.062,13.066_80.268
1,2021-10-21 20:15:00,412.455,13.066_80.268
1,2021-10-21 20:30:00,364.199,13.066_80.268
1,2021-10-21 20:45:00,387.923,13.066_80.268
1,2021-10-21 21:00:00,366.715,13.066_80.268
1,2021-10-21 21:15:00,376.906,13.066_80.268
1,2021-10-21 21:30:00,338.373,13.066_80.268
1,2021-10-21 21:45:00,353.176,13.066_80.268
1,2021-10-21 22:00:00,352.87,13.066_80.268
1,2021-10-21 22:15:00,359.835,13.066_80.268
1,2021-10-21 22:30:00,297.669,13.066_80.268
1,2021-10-21 22:45:00,322.088,13.066_80.268
1,2021-10-21 23:00:00,329.487,13.066_80.268
1,2021-10-21 23:15:00,349.404,13.066_80.268
1,2021-10-21 23:30:00,353.518,13.066_80.268
1,2021-10-21 23:45:00,421.212,13.066_80.268
1,2021-10-22 00:00:00,450.168,13.066_80.268
1,2021-10-22 00:15:00,435.861,13.066_80.268
1,2021-10-22 00:30:00,364.681,13.066_80.268
1,2021-10-22 00:45:00,426.097,13.066_80.268
1,2021-10-22 01:00:00,509.669,13.066_80.268
1,2021-10-22 01:15:00,539.715,13.066_80.268
1,2021-10-22 01:30:00,493.54,13.066_80.268
1,2021-10-22 01:45:00,525.523,13.066_80.268
1,2021-10-22 02:00:00,533.425,13.066_80.268
1,2021-10-22 02:15:00,525.94,13.066_80.268
1,2021-10-22 02:30:00,512.397,13.066_80.268
1,2021-10-22 02:45:00,541.966,13.066_80.268
1,2021-10-22 03:00:00,559.95,13.066_80.268
1,2021-10-22 03:15:00,526.41,13.066_80.268
1,2021-10-22 03:30:00,437.499,13.066_80.268
1,2021-10-22 03:45:00,539.127,13.066_80.268
1,2021-10-22 04:00:00,553.887,13.066_80.268
1,2021-10-22 04:15:00,543.223,13.066_80.268
1,2021-10-22 04:30:00,502.943,13.066_80.268
1,2021-10-22 04:45:00,525.69,13.066_80.268
1,2021-10-22 05:00:00,495.812,13.066_80.268
1,2021-10-22 05:15:00,495.731,13.066_80.268
1,2021-10-22 05:30:00,481.719,13.066_80.268
1,2021-10-22 05:45:00,550.534,13.066_80.268
1,2021-10-22 06:00:00,519.395,13.066_80.268
1,2021-10-22 06:15:00,548.819,13.066_80.268
1,2021-10-22 06:30:00,500.792,13.066_80.268
1,2021-10-22 06:45:00,532.043,13.066_80.268
1,2021-10-22 07:00:00,529.841,13.066_80.268
1,2021-10-22 07:15:00,529.032,13.066_80.268
1,2021-10-22 07:30:00,445.883,13.066_80.268
1,2021-10-22 07:45:00,363.473,13.066_80.268
1,2021-10-22 08:00:00,354.147,13.066_80.268
1,2021-10-22 08:15:00,383.373,13.066_80.268
1,2021-10-22 08:30:00,355.036,13.066_80.268
1,2021-10-22 08:45:00,379.065,13.066_80.268
1,2021-10-22 09:00:00,422.717,13.066_80.268
1,2021-10-22 09:15:00,409.892,13.066_80.268
1,2021-10-22 09:30:00,364.13,13.066_80.268
1,2021-10-22 09:45:00,385.961,13.066_80.268
1,2021-10-22 10:00:00,416.523,13.066_80.268
1,2021-10-22 10:15:00,416.184,13.066_80.268
1,2021-10-22 10:30:00,380.95,13.066_80.268
1,2021-10-22 10:45:00,437.612,13.066_80.268
1,2021-10-22 11:00:00,400.17,13.066_80.268
1,2021-10-22 11:15:00,375.568,13.066_80.268
1,2021-10-22 11:30:00,341.256,13.066_80.268
1,2021-10-22 11:45:00,361.402,13.066_80.268
1,2021-10-22 12:00:00,358.317,13.066_80.268
1,2021-10-22 12:15:00,371.361,13.066_80.268
1,2021-10-22 12:30:00,315.522,13.066_80.268
1,2021-10-22 12:45:00,337.67,13.066_80.268
1,2021-10-22 13:00:00,332.87,13.066_80.268
1,2021-10-22 13:15:00,330.284,13.066_80.268
1,2021-10-22 13:30:00,290.718,13.066_80.268
1,2021-10-22 13:45:00,345.605,13.066_80.268
1,2021-10-22 14:00:00,328.479,13.066_80.268
1,2021-10-22 14:15:00,320.69,13.066_80.268
1,2021-10-22 14:30:00,290.682,13.066_80.268
1,2021-10-22 14:45:00,315.355,13.066_80.268
1,2021-10-22 15:00:00,328.001,13.066_80.268
1,2021-10-22 15:15:00,340.089,13.066_80.268
1,2021-10-22 15:30:00,290.524,13.066_80.268
1,2021-10-22 15:45:00,320.693,13.066_80.268
1,2021-10-22 16:00:00,316.098,13.066_80.268
1,2021-10-22 16:15:00,341.561,13.066_80.268
1,2021-10-22 16:30:00,363.958,13.066_80.268
1,2021-10-22 16:45:00,381.925,13.066_80.268
1,2021-10-22 17:00:00,377.767,13.066_80.268
1,2021-10-22 17:15:00,340.393,13.066_80.268
1,2021-10-22 17:30:00,339.817,13.066_80.268
1,2021-10-22 17:45:00,393.925,13.066_80.268
1,2021-10-22 18:00:00,379.363,13.066_80.268
1,2021-10-22 18:15:00,363.684,13.066_80.268
1,2021-10-22 18:30:00,306.843,13.066_80.268
1,2021-10-22 18:45:00,342.507,13.066_80.268
1,2021-10-22 19:00:00,389.55,13.066_80.268
1,2021-10-22 19:15:00,393.412,13.066_80.268
1,2021-10-22 19:30:00,352.78,13.066_80.268
1,2021-10-22 19:45:00,376.837,13.066_80.268
1,2021-10-22 20:00:00,378.344,13.066_80.268
1,2021-10-22 20:15:00,374.853,13.066_80.268
1,2021-10-22 20:30:00,362.585,13.066_80.268
1,2021-10-22 20:45:00,403.525,13.066_80.268
1,2021-10-22 21:00:00,380.317,13.066_80.268
1,2021-10-22 21:15:00,389.716,13.066_80.268
1,2021-10-22 21:30:00,356.565,13.066_80.268
1,2021-10-22 21:45:00,376.713,13.066_80.268
1,2021-10-22 22:00:00,400.66,13.066_80.268
1,2021-10-22 22:15:00,411.152,13.066_80.268
1,2021-10-22 22:30:00,365.265,13.066_80.268
1,2021-10-22 22:45:00,388.858,13.066_80.268
1,2021-10-22 23:00:00,370.586,13.066_80.268
1,2021-10-22 23:15:00,384.086,13.066_80.268
1,2021-10-22 23:30:00,356.286,13.066_80.268
1,2021-10-22 23:45:00,438.219,13.066_80.268
1,2021-10-23 00:00:00,424.82,13.066_80.268
1,2021-10-23 00:15:00,471.739,13.066_80.268
1,2021-10-23 00:30:00,395.923,13.066_80.268
1,2021-10-23 00:45:00,443.763,13.066_80.268
1,2021-10-23 01:00:00,540.939,13.066_80.268
1,2021-10-23 01:15:00,564.578,13.066_80.268
1,2021-10-23 01:30:00,521.302,13.066_80.268
1,2021-10-23 01:45:00,522.876,13.066_80.268
1,2021-10-23 02:00:00,523.41,13.066_80.268
1,2021-10-23 02:15:00,512.141,13.066_80.268
1,2021-10-23 02:30:00,496.427,13.066_80.268
1,2021-10-23 02:45:00,530.964,13.066_80.268
1,2021-10-23 03:00:00,510.774,13.066_80.268
1,2021-10-23 03:15:00,473.923,13.066_80.268
1,2021-10-23 03:30:00,514.724,13.066_80.268
1,2021-10-23 03:45:00,536.689,13.066_80.268
1,2021-10-23 04:00:00,549.941,13.066_80.268
1,2021-10-23 04:15:00,542.711,13.066_80.268
1,2021-10-23 04:30:00,503.683,13.066_80.268
1,2021-10-23 04:45:00,520.71,13.066_80.268
1,2021-10-23 05:00:00,452.462,13.066_80.268
1,2021-10-23 05:15:00,423.573,13.066_80.268
1,2021-10-23 05:30:00,402.337,13.066_80.268
1,2021-10-23 05:45:00,486.075,13.066_80.268
1,2021-10-23 06:00:00,522.358,13.066_80.268
1,2021-10-23 06:15:00,531.978,13.066_80.268
1,2021-10-23 06:30:00,482.186,13.066_80.268
1,2021-10-23 06:45:00,496.777,13.066_80.268
1,2021-10-23 07:00:00,522.063,13.066_80.268
1,2021-10-23 07:15:00,523.001,13.066_80.268
1,2021-10-23 07:30:00,414.736,13.066_80.268
1,2021-10-23 07:45:00,377.509,13.066_80.268
1,2021-10-23 08:00:00,379.646,13.066_80.268
1,2021-10-23 08:15:00,417.457,13.066_80.268
1,2021-10-23 08:30:00,363.892,13.066_80.268
1,2021-10-23 08:45:00,403.787,13.066_80.268
1,2021-10-23 09:00:00,439.219,13.066_80.268
1,2021-10-23 09:15:00,409.825,13.066_80.268
1,2021-10-23 09:30:00,375.325,13.066_80.268
1,2021-10-23 09:45:00,391.149,13.066_80.268
1,2021-10-23 10:00:00,413.635,13.066_80.268
1,2021-10-23 10:15:00,414.637,13.066_80.268
1,2021-10-23 10:30:00,367.371,13.066_80.268
1,2021-10-23 10:45:00,409.47,13.066_80.268
1,2021-10-23 11:00:00,397.803,13.066_80.268
1,2021-10-23 11:15:00,400.189,13.066_80.268
1,2021-10-23 11:30:00,378.713,13.066_80.268
1,2021-10-23 11:45:00,383.252,13.066_80.268
1,2021-10-23 12:00:00,403.888,13.066_80.268
